match_id,datetime,tournament,team1,team2,winner,score1_match,score2_match,t1_series_score,t2_series_score,games_played,bestOf,tier,total_maps,margin,is_bo1,swept,bo5_sweep
10069045,2024-04-03T22:30:00Z,ESL Challenger Jonköping 2024. Closed Qualifier,Fluxo,BESTIA,Fluxo,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
1061158,2024-04-04T00:30:00Z,ESL Challenger Jonköping 2024. Closed Qualifier,BOSS,Party Astronauts,Party Astronauts,1,2,1,2,3,3,tier1,3,1,FALSE,FALSE,FALSE
10069046,2024-04-04T02:30:00Z,ESL Challenger Jonköping 2024. Closed Qualifier,MIBR,Fluxo,MIBR,2,1,2,1,3,3,tier1,3,1,FALSE,FALSE,FALSE
10069040,2024-04-04T04:30:00Z,ESL Challenger Jonköping 2024. Closed Qualifier,Nouns Esports,Party Astronauts,Party Astronauts,0,2,0,2,2,3,tier1,2,2,FALSE,TRUE,FALSE
1038344,2024-04-04T12:30:00Z,Thunderpick World Championship 2024 - Qualifiers Europe #1,ECSTATIC,JANO Esports,ECSTATIC,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
10069059,2024-04-04T13:00:00Z,YaLLa Compass Spring 2024,B8 Esports,Team EndPoint,B8 Esports,1,0,1,0,1,3,tier2,1,1,TRUE,FALSE,FALSE
1038348,2024-04-04T15:30:00Z,Thunderpick World Championship 2024 - Qualifiers Europe #1,ENCE,Aurora Young Blood,ENCE,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
1055090,2024-04-04T16:00:00Z,BetBoom Dacha CS2 Belgrade 2024: Qualifier Europe,BetBoom Team,Bleed Esports,BetBoom Team,1,0,1,0,1,1,tier1,1,1,TRUE,FALSE,FALSE
1050856,2024-04-04T16:00:00Z,YaLLa Compass Spring 2024,HAVU Gaming,Passion UA,Passion UA,0,2,0,2,2,3,tier2,2,2,FALSE,TRUE,FALSE
1065362,2024-04-04T16:30:00Z,ESL Challenger Jonköping 2024. Closed Qualifier,Ninjas in Pyjamas,Metizport,Ninjas in Pyjamas,2,1,2,1,3,3,tier1,3,1,FALSE,FALSE,FALSE
10069100,2024-04-04T17:00:00Z,BetBoom Dacha CS2 Belgrade 2024: Qualifier Europe,Alliance,BenchedHeroes,Alliance,1,0,1,0,1,1,tier1,1,1,TRUE,FALSE,FALSE
996610,2024-04-04T17:00:00Z,ESL Challenger League Season 47 — Europe,Team Space,Team 3DMAX,Team 3DMAX,0,2,0,2,2,3,tier2,2,2,FALSE,TRUE,FALSE
10069156,2024-04-04T18:00:00Z,BetBoom Dacha CS2 Belgrade 2024: Qualifier ЮА,RED Canids,Fluxo,RED Canids,2,1,2,1,3,3,tier1,3,1,FALSE,FALSE,FALSE
10069101,2024-04-04T18:00:00Z,BetBoom Dacha CS2 Belgrade 2024: Qualifier Europe,Bleed Esports,BenchedHeroes,Bleed Esports,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
996603,2024-04-04T18:00:00Z,ESL Challenger League Season 47 — Europe,Rebels Gaming,ALTERNATE aTTaX,Rebels Gaming,2,1,2,1,3,3,tier2,3,1,FALSE,FALSE,FALSE
10069091,2024-04-04T18:30:00Z,Thunderpick World Championship 2024 - Qualifiers Europe #1,KOI,NOM eSports,KOI,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
10067693,2024-04-04T20:00:00Z,ESL Challenger League Season 47 — Europe,Betera,SAW,SAW,0,2,0,2,2,3,tier2,2,2,FALSE,TRUE,FALSE
1067890,2024-04-04T20:30:00Z,ESL Challenger Jonköping 2024. Closed Qualifier,Aurora Gaming,Ninjas in Pyjamas,Aurora Gaming,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
10069102,2024-04-04T21:00:00Z,BetBoom Dacha CS2 Belgrade 2024: Qualifier Europe,BetBoom Team,Alliance,BetBoom Team,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
996600,2024-04-04T21:00:00Z,ESL Challenger League Season 47 — Europe,EYEBALLERS,Sangal Esports,Sangal Esports,0,2,0,2,2,3,tier2,2,2,FALSE,TRUE,FALSE
10067687,2024-04-04T21:00:00Z,ESL Challenger League Season 47 — Europe,Sprout,brazylijski luz,brazylijski luz,0,1,0,1,1,3,tier2,1,1,TRUE,FALSE,FALSE
996596,2024-04-04T21:00:00Z,ESL Challenger League Season 47 — Europe,9Pandas,TSM,9Pandas,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
1065685,2024-04-04T21:30:00Z,BetBoom Dacha CS2 Belgrade 2024: Qualifier ЮА,Imperial Esports,BESTIA,Imperial Esports,2,1,2,1,3,3,tier1,3,1,FALSE,FALSE,FALSE
1038336,2024-04-05T12:30:00Z,Thunderpick World Championship 2024 - Qualifiers Europe #1,SAW,Turow Zgorzelec Esport,SAW,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
1038342,2024-04-05T15:30:00Z,Thunderpick World Championship 2024 - Qualifiers Europe #1,9Pandas,Team Secret,Team Secret,0,2,0,2,2,3,tier1,2,2,FALSE,TRUE,FALSE
1068537,2024-04-05T17:00:00Z,BetBoom Dacha CS2 Belgrade 2024: Qualifier Europe,Bleed Esports,Alliance,Bleed Esports,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
1038343,2024-04-05T18:30:00Z,Thunderpick World Championship 2024 - Qualifiers Europe #1,Nexus Gaming,Sinners Esports,Sinners Esports,1,2,1,2,3,3,tier1,3,1,FALSE,FALSE,FALSE
1065684,2024-04-05T19:00:00Z,BetBoom Dacha CS2 Belgrade 2024: Qualifier ЮА,paiN Gaming,Sharks Esports,paiN Gaming,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
1072512,2024-04-05T20:00:00Z,BetBoom Dacha CS2 Belgrade 2024: Qualifier Europe,BetBoom Team,Bleed Esports,BetBoom Team,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
1065683,2024-04-05T21:30:00Z,BetBoom Dacha CS2 Belgrade 2024: Qualifier ЮА,MIBR,ODDIK,MIBR,2,1,2,1,3,3,tier1,3,1,FALSE,FALSE,FALSE
1073609,2024-04-06T21:30:00Z,BetBoom Dacha CS2 Belgrade 2024: Qualifier ЮА,Sharks Esports,ODDIK,Sharks Esports,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
1068635,2024-04-07T01:30:00Z,BetBoom Dacha CS2 Belgrade 2024: Qualifier ЮА,Fluxo,BESTIA,BESTIA,0,2,0,2,2,3,tier1,2,2,FALSE,TRUE,FALSE
1068634,2024-04-08T00:30:00Z,BetBoom Dacha CS2 Belgrade 2024: Qualifier ЮА,RED Canids,Imperial Esports,Imperial Esports,0,2,0,2,2,3,tier1,2,2,FALSE,TRUE,FALSE
1073608,2024-04-08T02:30:00Z,BetBoom Dacha CS2 Belgrade 2024: Qualifier ЮА,paiN Gaming,MIBR,MIBR,1,2,1,2,3,3,tier1,3,1,FALSE,FALSE,FALSE
1035035,2024-04-08T07:30:00Z,IEM Chengdu 2024,G2 Esports,9z Team,G2 Esports,1,0,1,0,1,1,tier1,1,1,TRUE,FALSE,FALSE
1034845,2024-04-08T07:30:00Z,IEM Chengdu 2024,Heroic,Team Liquid,Team Liquid,0,1,0,1,1,1,tier1,1,1,TRUE,FALSE,FALSE
1034844,2024-04-08T08:30:00Z,IEM Chengdu 2024,FURIA Esports,Lynn Vision Gaming,FURIA Esports,1,0,1,0,1,1,tier1,1,1,TRUE,FALSE,FALSE
1034843,2024-04-08T08:30:00Z,IEM Chengdu 2024,MOUZ,TYLOO,MOUZ,1,0,1,0,1,1,tier1,1,1,TRUE,FALSE,FALSE
1034840,2024-04-08T09:55:00Z,IEM Chengdu 2024,Cloud9,FlyQuest,FlyQuest,0,1,0,1,1,1,tier1,1,1,TRUE,FALSE,FALSE
1034839,2024-04-08T10:20:00Z,IEM Chengdu 2024,Virtus.pro,Wildcard Gaming,Virtus.pro,1,0,1,0,1,1,tier1,1,1,TRUE,FALSE,FALSE
10068934,2024-04-08T11:05:00Z,IEM Chengdu 2024,Astralis,Steel Helmet,Astralis,1,0,1,0,1,1,tier1,1,1,TRUE,FALSE,FALSE
1034842,2024-04-08T11:30:00Z,IEM Chengdu 2024,FaZe Clan,Nemiga Gaming,FaZe Clan,1,0,1,0,1,1,tier1,1,1,TRUE,FALSE,FALSE
1086379,2024-04-08T12:00:00Z,IEM Chengdu 2024,G2 Esports,Team Liquid,Team Liquid,1,2,1,2,3,3,tier1,3,1,FALSE,FALSE,FALSE
10069355,2024-04-08T12:00:00Z,Elisa Invitational Spring 2024,Sinners Esports,ALTERNATE aTTaX,Sinners Esports,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
1086378,2024-04-08T12:45:00Z,IEM Chengdu 2024,9z Team,Heroic,Heroic,0,2,0,2,2,3,tier1,2,2,FALSE,TRUE,FALSE
10069356,2024-04-08T15:00:00Z,Elisa Invitational Spring 2024,B8 Esports,MOUZ NXT,MOUZ NXT,1,2,1,2,3,3,tier2,3,1,FALSE,FALSE,FALSE
1086653,2024-04-08T15:05:00Z,IEM Chengdu 2024,Lynn Vision Gaming,TYLOO,Lynn Vision Gaming,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
1086655,2024-04-08T15:30:00Z,IEM Chengdu 2024,FURIA Esports,MOUZ,MOUZ,1,2,1,2,3,3,tier1,3,1,FALSE,FALSE,FALSE
10069111,2024-04-08T16:00:00Z,BetBoom Dacha CS2 Belgrade 2024: Qualifier Europe,Apeks,GUN5,Apeks,1,0,1,0,1,1,tier1,1,1,TRUE,FALSE,FALSE
10069105,2024-04-08T16:00:00Z,BetBoom Dacha CS2 Belgrade 2024: Qualifier Europe,1win Team,Aurora Gaming,1win Team,1,0,1,0,1,1,tier1,1,1,TRUE,FALSE,FALSE
1075385,2024-04-08T16:00:00Z,YaLLa Compass Spring 2024,HAVU Gaming,Permitta Esports,Permitta Esports,0,2,0,2,2,3,tier2,2,2,FALSE,TRUE,FALSE
1038177,2024-04-08T16:30:00Z,Skyesports Masters 2024,ENCE,FORZE,FORZE,1,2,1,2,3,3,tier2,3,1,FALSE,FALSE,FALSE
1055087,2024-04-08T17:00:00Z,BetBoom Dacha CS2 Belgrade 2024: Qualifier Europe,Metizport,9Pandas,9Pandas,0,1,0,1,1,1,tier1,1,1,TRUE,FALSE,FALSE
10069112,2024-04-08T17:25:00Z,BetBoom Dacha CS2 Belgrade 2024: Qualifier Europe,KOI,Fnatic,Fnatic,0,1,0,1,1,1,tier1,1,1,TRUE,FALSE,FALSE
10069113,2024-04-08T18:45:00Z,BetBoom Dacha CS2 Belgrade 2024: Qualifier Europe,GUN5,KOI,KOI,0,2,0,2,2,3,tier1,2,2,FALSE,TRUE,FALSE
1038176,2024-04-08T19:45:00Z,Skyesports Masters 2024,Aurora Gaming,OG,Aurora Gaming,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
10069108,2024-04-08T20:00:00Z,BetBoom Dacha CS2 Belgrade 2024: Qualifier Europe,1win Team,9Pandas,1win Team,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
1088992,2024-04-08T21:00:00Z,BetBoom Dacha CS2 Belgrade 2024: Qualifier Europe,Apeks,Fnatic,Fnatic,1,2,1,2,3,3,tier1,3,1,FALSE,FALSE,FALSE
1085711,2024-04-08T21:30:00Z,BetBoom Dacha CS2 Belgrade 2024: Qualifier ЮА,Sharks Esports,paiN Gaming,paiN Gaming,0,2,0,2,2,3,tier1,2,2,FALSE,TRUE,FALSE
1089234,2024-04-08T21:50:00Z,BetBoom Dacha CS2 Belgrade 2024: Qualifier Europe,Aurora Gaming,Metizport,Aurora Gaming,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
1084635,2024-04-09T00:30:00Z,BetBoom Dacha CS2 Belgrade 2024: Qualifier ЮА,BESTIA,RED Canids,RED Canids,0,2,0,2,2,3,tier1,2,2,FALSE,TRUE,FALSE
1087198,2024-04-09T08:30:00Z,IEM Chengdu 2024,FlyQuest,Virtus.pro,Virtus.pro,1,2,1,2,3,3,tier1,3,1,FALSE,FALSE,FALSE
1087197,2024-04-09T08:30:00Z,IEM Chengdu 2024,Cloud9,Wildcard Gaming,Cloud9,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
1087466,2024-04-09T11:30:00Z,IEM Chengdu 2024,Nemiga Gaming,Steel Helmet,Nemiga Gaming,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
1075791,2024-04-09T12:00:00Z,Elisa Invitational Spring 2024,Grannys Knockers,ECF,Grannys Knockers,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
1087467,2024-04-09T12:15:00Z,IEM Chengdu 2024,FaZe Clan,Astralis,Astralis,0,2,0,2,2,3,tier1,2,2,FALSE,TRUE,FALSE
10069242,2024-04-09T13:00:00Z,YaLLa Compass Spring 2024,Sashi Esport,Team EndPoint,Sashi Esport,1,0,1,0,1,3,tier2,1,1,TRUE,FALSE,FALSE
1090184,2024-04-09T14:00:00Z,BetBoom Dacha CS2 Belgrade 2024: Qualifier Europe,9Pandas,Aurora Gaming,Aurora Gaming,0,2,0,2,2,3,tier1,2,2,FALSE,TRUE,FALSE
1089004,2024-04-09T14:30:00Z,IEM Chengdu 2024,FURIA Esports,Heroic,Heroic,1,2,1,2,3,3,tier1,3,1,FALSE,FALSE,FALSE
1088756,2024-04-09T14:30:00Z,IEM Chengdu 2024,G2 Esports,Lynn Vision Gaming,G2 Esports,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
1075790,2024-04-09T15:00:00Z,Elisa Invitational Spring 2024,HAVU Gaming,Bleed Esports,Bleed Esports,0,2,0,2,2,3,tier2,2,2,FALSE,TRUE,FALSE
1075384,2024-04-09T16:00:00Z,YaLLa Compass Spring 2024,Metizport,Guild Eagles,Guild Eagles,0,2,0,2,2,3,tier2,2,2,FALSE,TRUE,FALSE
10069224,2024-04-09T16:30:00Z,Skyesports Masters 2024,BIG,BetBoom Team,BetBoom Team,1,2,1,2,3,3,tier2,3,1,FALSE,FALSE,FALSE
10069110,2024-04-09T17:00:00Z,BetBoom Dacha CS2 Belgrade 2024: Qualifier Europe,1win Team,Aurora Gaming,Aurora Gaming,0,2,0,2,2,3,tier1,2,2,FALSE,TRUE,FALSE
10069115,2024-04-09T18:00:00Z,BetBoom Dacha CS2 Belgrade 2024: Qualifier Europe,KOI,Apeks,Apeks,0,2,0,2,2,3,tier1,2,2,FALSE,TRUE,FALSE
1091491,2024-04-09T18:30:00Z,BetBoom Dacha CS2 Belgrade 2024: Qualifier ЮА,Imperial Esports,paiN Gaming,Imperial Esports,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
1075382,2024-04-09T19:00:00Z,YaLLa Compass Spring 2024,Alliance,Bleed Esports,Bleed Esports,1,2,1,2,3,3,tier2,3,1,FALSE,FALSE,FALSE
1050891,2024-04-09T19:55:00Z,Skyesports Masters 2024,Ninjas in Pyjamas,Gods Reign,Ninjas in Pyjamas,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
10069264,2024-04-09T21:00:00Z,ESL Challenger League Season 47 — Europe,Betera,TSM,TSM,0,2,0,2,2,3,tier2,2,2,FALSE,TRUE,FALSE
1072000,2024-04-09T21:00:00Z,ESL Challenger League Season 47 — Europe,FORZE,brazylijski luz,FORZE,2,1,2,1,3,3,tier2,3,1,FALSE,FALSE,FALSE
1072002,2024-04-09T21:00:00Z,ESL Challenger League Season 47 — Europe,Team 3DMAX,SAW,Team 3DMAX,2,1,2,1,3,3,tier2,3,1,FALSE,FALSE,FALSE
1072004,2024-04-09T21:00:00Z,ESL Challenger League Season 47 — Europe,RUSH B,PARIVISION,RUSH B,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
10069260,2024-04-09T21:00:00Z,ESL Challenger League Season 47 — Europe,KOI,Aurora Gaming,KOI,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
1072003,2024-04-09T21:00:00Z,ESL Challenger League Season 47 — Europe,Sinners Esports,9Pandas,Sinners Esports,2,1,2,1,3,3,tier2,3,1,FALSE,FALSE,FALSE
1071998,2024-04-09T21:00:00Z,ESL Challenger League Season 47 — Europe,Rebels Gaming,B8 Esports,Rebels Gaming,2,1,2,1,3,3,tier2,3,1,FALSE,FALSE,FALSE
1095538,2024-04-09T21:30:00Z,BetBoom Dacha CS2 Belgrade 2024: Qualifier Europe,Fnatic,Apeks,Apeks,0,2,0,2,2,3,tier1,2,2,FALSE,TRUE,FALSE
1091490,2024-04-09T22:30:00Z,BetBoom Dacha CS2 Belgrade 2024: Qualifier ЮА,MIBR,RED Canids,MIBR,2,1,2,1,3,3,tier1,3,1,FALSE,FALSE,FALSE
1093916,2024-04-10T08:30:00Z,IEM Chengdu 2024,FaZe Clan,Cloud9,FaZe Clan,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
1093354,2024-04-10T08:30:00Z,IEM Chengdu 2024,FlyQuest,Nemiga Gaming,FlyQuest,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
1089003,2024-04-10T11:30:00Z,IEM Chengdu 2024,Team Liquid,MOUZ,MOUZ,0,2,0,2,2,3,tier1,2,2,FALSE,TRUE,FALSE
1093915,2024-04-10T11:30:00Z,IEM Chengdu 2024,Astralis,Virtus.pro,Astralis,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
1075789,2024-04-10T12:00:00Z,Elisa Invitational Spring 2024,EYEBALLERS,Permitta Esports,Permitta Esports,0,2,0,2,2,3,tier2,2,2,FALSE,TRUE,FALSE
1075381,2024-04-10T13:00:00Z,YaLLa Compass Spring 2024,ENTERPRISE esports,AMKAL Esports,ENTERPRISE esports,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
1099111,2024-04-10T14:30:00Z,IEM Chengdu 2024,FlyQuest,FaZe Clan,FaZe Clan,0,2,0,2,2,3,tier1,2,2,FALSE,TRUE,FALSE
1094736,2024-04-10T14:30:00Z,IEM Chengdu 2024,Heroic,G2 Esports,G2 Esports,0,2,0,2,2,3,tier1,2,2,FALSE,TRUE,FALSE
10069360,2024-04-10T15:00:00Z,Elisa Invitational Spring 2024,Gaimin Gladiators,Team EndPoint,Gaimin Gladiators,1,0,1,0,1,3,tier2,1,1,TRUE,FALSE,FALSE
1075380,2024-04-10T16:00:00Z,YaLLa Compass Spring 2024,B8 Esports,Nexus Gaming,Nexus Gaming,1,2,1,2,3,3,tier2,3,1,FALSE,FALSE,FALSE
1089718,2024-04-10T16:30:00Z,Skyesports Masters 2024,ENCE,OG,OG,1,2,1,2,3,3,tier2,3,1,FALSE,FALSE,FALSE
10069118,2024-04-10T18:00:00Z,BetBoom Dacha CS2 Belgrade 2024: Qualifier Europe,BetBoom Team,Aurora Gaming,BetBoom Team,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
1096520,2024-04-10T18:30:00Z,BetBoom Dacha CS2 Belgrade 2024: Qualifier ЮА,Imperial Esports,MIBR,MIBR,0,2,0,2,2,3,tier1,2,2,FALSE,TRUE,FALSE
1095811,2024-04-10T20:00:00Z,Skyesports Masters 2024,BIG,Gods Reign,BIG,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
1096606,2024-04-10T21:00:00Z,BetBoom Dacha CS2 Belgrade 2024: Qualifier Europe,AMKAL Esports,Apeks,AMKAL Esports,2,1,2,1,3,3,tier1,3,1,FALSE,FALSE,FALSE
10069369,2024-04-10T21:00:00Z,ESL Challenger League Season 47 — Europe,KOI,RUSH B,KOI,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
1096405,2024-04-10T21:00:00Z,ESL Challenger League Season 47 — Europe,9Pandas,SAW,SAW,1,2,1,2,3,3,tier2,3,1,FALSE,FALSE,FALSE
1096404,2024-04-10T21:00:00Z,ESL Challenger League Season 47 — Europe,TSM,FORZE,FORZE,1,2,1,2,3,3,tier2,3,1,FALSE,FALSE,FALSE
1096406,2024-04-10T21:00:00Z,ESL Challenger League Season 47 — Europe,Aurora Gaming,PARIVISION,Aurora Gaming,2,1,2,1,3,3,tier2,3,1,FALSE,FALSE,FALSE
1096407,2024-04-10T21:00:00Z,ESL Challenger League Season 47 — Europe,Sinners Esports,Team 3DMAX,Sinners Esports,2,1,2,1,3,3,tier2,3,1,FALSE,FALSE,FALSE
10069373,2024-04-10T21:00:00Z,ESL Challenger League Season 47 — Europe,Betera,brazylijski luz,brazylijski luz,1,2,1,2,3,3,tier2,3,1,FALSE,FALSE,FALSE
1096519,2024-04-10T21:30:00Z,BetBoom Dacha CS2 Belgrade 2024: Qualifier ЮА,paiN Gaming,RED Canids,paiN Gaming,2,1,2,1,3,3,tier1,3,1,FALSE,FALSE,FALSE
1075787,2024-04-11T12:00:00Z,Elisa Invitational Spring 2024,ENTERPRISE esports,Sashi Esport,Sashi Esport,1,2,1,2,3,3,tier2,3,1,FALSE,FALSE,FALSE
10069120,2024-04-11T15:00:00Z,BetBoom Dacha CS2 Belgrade 2024: Qualifier Europe,AMKAL Esports,BetBoom Team,AMKAL Esports,2,1,2,1,3,3,tier1,3,1,FALSE,FALSE,FALSE
1071999,2024-04-11T15:00:00Z,ESL Challenger League Season 47 — Europe,Sangal Esports,Monte,Monte,0,2,0,2,2,3,tier2,2,2,FALSE,TRUE,FALSE
10069362,2024-04-11T15:00:00Z,Elisa Invitational Spring 2024,Alliance,Zero Tenacity,Alliance,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
1089719,2024-04-11T16:00:00Z,Skyesports Masters 2024,FORZE,Aurora Gaming,Aurora Gaming,0,2,0,2,2,3,tier2,2,2,FALSE,TRUE,FALSE
1075378,2024-04-11T16:00:00Z,YaLLa Compass Spring 2024,Team 3DMAX,Passion UA,Passion UA,0,2,0,2,2,3,tier2,2,2,FALSE,TRUE,FALSE
1102040,2024-04-11T18:30:00Z,BetBoom Dacha CS2 Belgrade 2024: Qualifier Europe,Apeks,Aurora Gaming,Aurora Gaming,1,2,1,2,3,3,tier1,3,1,FALSE,FALSE,FALSE
10069227,2024-04-11T19:00:00Z,Skyesports Masters 2024,BetBoom Team,Ninjas in Pyjamas,BetBoom Team,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
1075379,2024-04-11T19:00:00Z,YaLLa Compass Spring 2024,500,PARIVISION,500,2,1,2,1,3,3,tier2,3,1,FALSE,FALSE,FALSE
1102175,2024-04-11T19:30:00Z,BetBoom Dacha CS2 Belgrade 2024: Qualifier ЮА,Imperial Esports,paiN Gaming,paiN Gaming,0,2,0,2,2,3,tier1,2,2,FALSE,TRUE,FALSE
10069121,2024-04-11T21:15:00Z,BetBoom Dacha CS2 Belgrade 2024: Qualifier Europe,BetBoom Team,Aurora Gaming,Aurora Gaming,1,2,1,2,3,3,tier1,3,1,FALSE,FALSE,FALSE
10069368,2024-04-12T02:30:00Z,BetBoom Dacha CS2 Belgrade 2024: Qualifier ЮА,MIBR,paiN Gaming,MIBR,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
1100503,2024-04-12T10:00:00Z,IEM Chengdu 2024,Virtus.pro,G2 Esports,G2 Esports,0,2,0,2,2,3,tier1,2,2,FALSE,TRUE,FALSE
1100502,2024-04-12T13:15:00Z,IEM Chengdu 2024,Team Liquid,FaZe Clan,FaZe Clan,1,2,1,2,3,3,tier1,3,1,FALSE,FALSE,FALSE
1105444,2024-04-12T16:30:00Z,Skyesports Masters 2024,Ninjas in Pyjamas,OG,OG,0,2,0,2,2,3,tier2,2,2,FALSE,TRUE,FALSE
1105287,2024-04-12T19:05:00Z,Skyesports Masters 2024,FORZE,BIG,BIG,1,2,1,2,3,3,tier2,3,1,FALSE,FALSE,FALSE
1105435,2024-04-12T21:00:00Z,BetBoom Dacha CS2 Belgrade 2024: Qualifier Europe,AMKAL Esports,Aurora Gaming,Aurora Gaming,0,2,0,2,2,3,tier1,2,2,FALSE,TRUE,FALSE
1105883,2024-04-13T10:00:00Z,IEM Chengdu 2024,G2 Esports,MOUZ,MOUZ,1,2,1,2,3,3,tier1,3,1,FALSE,FALSE,FALSE
1106483,2024-04-13T13:45:00Z,IEM Chengdu 2024,Astralis,FaZe Clan,FaZe Clan,1,2,1,2,3,3,tier1,3,1,FALSE,FALSE,FALSE
1107430,2024-04-13T14:30:00Z,Skyesports Masters 2024,OG,BIG,OG,2,1,2,1,3,3,tier2,3,1,FALSE,FALSE,FALSE
10069372,2024-04-13T17:00:00Z,ESL Challenger League Season 47 — Europe,Monte,Rebels Gaming,Monte,2,1,2,1,3,3,tier2,3,1,FALSE,FALSE,FALSE
10069233,2024-04-13T18:00:00Z,Skyesports Masters 2024,Aurora Gaming,BetBoom Team,Aurora Gaming,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
10069234,2024-04-13T20:45:00Z,Skyesports Masters 2024,BetBoom Team,OG,OG,1,2,1,2,3,3,tier2,3,1,FALSE,FALSE,FALSE
10069427,2024-04-14T11:30:00Z,IEM Chengdu 2024,Team DD,Team captainMo,Team captainMo,0,1,0,1,1,1,tier1,1,1,TRUE,FALSE,FALSE
1110327,2024-04-14T13:30:00Z,IEM Chengdu 2024,MOUZ,FaZe Clan,FaZe Clan,0,2,0,2,2,3,tier1,2,2,FALSE,TRUE,FALSE
1111439,2024-04-14T17:30:00Z,Skyesports Masters 2024,Aurora Gaming,OG,Aurora Gaming,3,1,3,1,4,5,tier2,4,2,FALSE,FALSE,FALSE
10069428,2024-04-15T12:00:00Z,Elisa Invitational Spring 2024,Alliance,MOUZ NXT,MOUZ NXT,0,2,0,2,2,3,tier2,2,2,FALSE,TRUE,FALSE
10069436,2024-04-15T13:00:00Z,YaLLa Compass Spring 2024,Metizport,Team EndPoint,Metizport,1,0,1,0,1,3,tier2,1,1,TRUE,FALSE,FALSE
1106381,2024-04-15T15:00:00Z,Elisa Invitational Spring 2024,Grannys Knockers,Sashi Esport,Sashi Esport,1,2,1,2,3,3,tier2,3,1,FALSE,FALSE,FALSE
10069437,2024-04-15T16:00:00Z,YaLLa Compass Spring 2024,Alliance,HAVU Gaming,Alliance,2,1,2,1,3,3,tier2,3,1,FALSE,FALSE,FALSE
1109060,2024-04-15T21:00:00Z,ESL Challenger League Season 47 — Europe,Sangal Esports,B8 Esports,Sangal Esports,2,1,2,1,3,3,tier2,3,1,FALSE,FALSE,FALSE
1106380,2024-04-16T12:00:00Z,Elisa Invitational Spring 2024,Sinners Esports,Bleed Esports,Bleed Esports,0,2,0,2,2,3,tier2,2,2,FALSE,TRUE,FALSE
1114847,2024-04-16T13:00:00Z,YaLLa Compass Spring 2024,B8 Esports,AMKAL Esports,AMKAL Esports,0,2,0,2,2,3,tier2,2,2,FALSE,TRUE,FALSE
1077657,2024-04-16T13:30:00Z,Thunderpick World Championship 2024 - Qualifiers Europe #1,SAW,Team Sampi,Team Sampi,1,2,1,2,3,3,tier1,3,1,FALSE,FALSE,FALSE
1106379,2024-04-16T15:00:00Z,Elisa Invitational Spring 2024,Gaimin Gladiators,Permitta Esports,Gaimin Gladiators,2,1,2,1,3,3,tier2,3,1,FALSE,FALSE,FALSE
10069440,2024-04-16T16:00:00Z,YaLLa Compass Spring 2024,Sashi Esport,Guild Eagles,Guild Eagles,1,2,1,2,3,3,tier2,3,1,FALSE,FALSE,FALSE
1077656,2024-04-16T16:30:00Z,Thunderpick World Championship 2024 - Qualifiers Europe #1,GamerLegion,MOUZ NXT,GamerLegion,2,1,2,1,3,3,tier1,3,1,FALSE,FALSE,FALSE
